id;type;year;species;RU_index;rid;Living_cohorts;averageHeight;averageAge;avgDeltaHPot;avgDeltaHRealized;added;addedVegetative;died;recruited;refRatio;carbonLiving;carbonGain
0;128;16;Pima;0;1;244;0.14304329454898834;3.1639344692230225;0.04603828117251396;0.020142775028944016;212;0;1;0;0.5;0;4.680551827834145
0;128;16;Pico;0;1;16;2.3413424491882324;17;0.6152266263961792;0.24361807107925415;0;0;0;0;0.75;112.28478557600454;32.56394177990238
89;128;17;Pima;89;90;271;0.12496399134397507;2.4723246097564697;0.04307296499609947;0.0227707140147686;144;0;4;0;0.5;0;18.04658335184653
89;128;17;Pico;89;90;63;0.9666427969932556;6.126984119415283;0.28285378217697144;0.1376565396785736;45;0;1;0;0.75;15.543726581802623;0
88;128;17;Pico;88;89;61;0.8828516602516174;6.016393661499023;0.2737185060977936;0.12211282551288605;43;0;0;0;0.75;15.20430641433623;0
88;128;17;Pima;88;89;298;0.12775680422782898;2.54362416267395;0.04356314241886139;0.024410301819443703;126;0;4;0;0.5;0;18.170315918603237
87;128;17;Pima;87;88;471;0.12262289971113205;2.5859873294830322;0.042806386947631836;0.023758111521601677;241;0;10;0;0.5;0;42.86049865828372
87;128;17;Pico;87;88;18;2.776148796081543;18;0.6509153842926025;0.3243333697319031;0;0;0;0;0.75;161.6960477288644;42.66643023443574
86;128;17;Pima;86;87;489;0.1567976325750351;3.3271982669830322;0.047748807817697525;0.025574609637260437;199;0;5;0;0.5;0;22.724071632532297
86;128;17;Pico;86;87;15;2.7655091285705566;18;0.6481590270996094;0.30818140506744385;0;0;0;0;0.75;131.2084033856003;38.16951190193167
85;128;17;Pima;85;86;465;0.1293821781873703;2.7182796001434326;0.04390270635485649;0.02272648550570011;232;0;10;0;0.5;0;46.23657644114768
85;128;17;Pico;85;86;18;2.8296921253204346;18;0.658499538898468;0.3120079040527344;0;0;0;0;0.75;131.94209287890683;68.5085870532268
84;128;17;Pima;84;85;290;0.11690608412027359;2.4379310607910156;0.0423806793987751;0.02184947021305561;132;0;4;0;0.5;0;18.530232144867135
84;128;17;Pico;84;85;18;2.704899311065674;18;0.6473314166069031;0.3170529305934906;0;0;0;0;0.75;151.23386392161984;48.386248234906056
83;128;17;Pima;83;84;554;0.1397489756345749;3.0884475708007812;0.04575125128030777;0.023487107828259468;250;0;8;0;0.5;0;34.68880003099689
83;128;17;Pico;83;84;18;2.8293182849884033;18;0.6577088832855225;0.32165998220443726;0;0;0;0;0.75;138.4490897746491;53.19995574098883
82;128;17;Pico;82;83;17;2.8822975158691406;18;0.662702202796936;0.32495543360710144;0;0;0;0;0.75;148.64247236776842;43.80588313002089
82;128;17;Pima;82;83;276;0.11587194353342056;2.492753505706787;0.042350538074970245;0.021129803732037544;137;0;2;0;0.5;0;9.181564305913893
82;128;17;Potr;82;83;3;3.1999690532684326;18;1.142591118812561;0.40698203444480896;0;0;0;3;0.8;5.826521067201793;0
81;128;17;Pico;81;82;16;2.9556431770324707;18;0.6669743657112122;0.3310004770755768;0;0;0;0;0.75;144.5305545883679;42.02075262579964
81;128;17;Pima;81;82;450;0.12803857028484344;2.717777729034424;0.043791987001895905;0.02299504168331623;207;0;5;0;0.5;0;21.3979830191634
80;128;17;Potr;80;81;7;3.6227991580963135;18;1.186737060546875;0.43436241149902344;0;0;0;9;0.8;12.089761846008868;0
80;128;17;Pima;80;81;333;0.11469123512506485;2.465465545654297;0.042050983756780624;0.021917879581451416;150;0;3;0;0.5;0;13.69672372209602
80;128;17;Pico;80;81;18;2.7718191146850586;18;0.6530909538269043;0.3065375089645386;0;0;0;0;0.75;149.10059545518254;42.724529054324975
79;128;17;Pima;79;80;270;0.12672461569309235;2.5999999046325684;0.04342395067214966;0.022513864561915398;130;0;5;0;0.5;0;23.204479936248983
79;128;17;Pico;79;80;18;2.9645326137542725;18;0.6694918870925903;0.332250714302063;0;0;0;0;0.75;160.986164069295;45.63209888882185
78;128;17;Pico;78;79;16;2.7311978340148926;18;0.6471229791641235;0.32029199600219727;0;0;0;0;0.75;120.55513531600947;50.865369515327906
78;128;17;Pima;78;79;402;0.13306741416454315;2.8482587337493896;0.044671446084976196;0.023151183500885963;172;0;1;0;0.5;0;4.680551827834145
77;128;17;Pico;77;78;18;2.739257335662842;18;0.6475843787193298;0.32137665152549744;0;0;0;0;0.75;138.58297684398696;64.43584005294235
77;128;17;Pima;77;78;495;0.12620042264461517;2.6282827854156494;0.04337769001722336;0.02337874472141266;236;0;5;0;0.5;0;23.027676799223876
76;128;17;Pico;76;77;17;2.8120107650756836;18;0.6560637354850769;0.3255870044231415;0;0;0;0;0.75;134.06334603400418;51.25144730105436
76;128;17;Pima;76;77;411;0.13585375249385834;2.8369829654693604;0.044750794768333435;0.02477542869746685;189;0;6;0;0.5;0;28.08331083183628
75;128;17;Pico;75;76;17;2.979217529296875;18;0.666065514087677;0.3129870891571045;0;0;0;0;0.75;160.7602841701813;26.6726331840241
75;128;17;Pima;75;76;461;0.1320144385099411;2.806941509246826;0.044364407658576965;0.023326566442847252;205;0;4;0;0.5;0;18.20824284825064
74;128;17;Pima;74;75;578;0.16145342588424683;3.577854633331299;0.048862624913454056;0.025110669434070587;242;0;6;0;0.5;0;27.54412988189148
74;128;17;Pico;74;75;17;2.9419617652893066;18;0.6648775935173035;0.3270051181316376;0;0;0;0;0.75;140.66308216216012;50.49050052429533
73;128;17;Pima;73;74;299;0.1220894530415535;2.6220736503601074;0.04324504733085632;0.02147458866238594;122;0;6;0;0.5;0;25.755884065833087
73;128;17;Pico;73;74;18;2.9875380992889404;18;0.6673885583877563;0.33228975534439087;0;0;0;0;0.75;140.9176612984733;57.495221182153074
72;128;17;Pico;72;73;15;3.0636579990386963;18;0.6760500073432922;0.33963027596473694;0;0;1;0;0.75;130.54285022322833;40.417780628058956
72;128;17;Pima;72;73;327;0.11779321730136871;2.4678900241851807;0.0424719862639904;0.022026004269719124;136;0;1;0;0.5;0;4.680551827834145
71;128;17;Pico;71;72;15;2.532975435256958;18;0.6355839371681213;0.2541114091873169;0;0;0;0;0.75;136.86217876725948;25.47423975599653
71;128;17;Potr;71;72;2;3.8359298706054688;18;1.2101383209228516;0.4332224726676941;0;0;0;8;0.8;4.18896796776495;0
71;128;17;Pima;71;72;306;0.11766211688518524;2.3986928462982178;0.04199417680501938;0.023340219631791115;156;0;9;0;0.5;0;38.79859614744071
70;128;17;Pico;70;71;16;2.9826862812042236;18;0.6687225103378296;0.3198697865009308;0;0;0;0;0.75;147.9273802553665;39.44500103707348
70;128;17;Pima;70;71;513;0.12986131012439728;2.6686160564422607;0.04385310038924217;0.023721445351839066;235;0;5;0;0.5;0;21.197297726745177
69;128;17;Pima;69;70;447;0.13126850128173828;2.740492105484009;0.04423798620700836;0.023424450308084488;198;0;3;0;0.5;0;13.68677925267624
69;128;17;Pico;69;70;17;2.9147567749023438;18;0.6603999733924866;0.3329831659793854;0;0;1;0;0.75;154.39627399178704;54.605324526653945
68;128;17;Pico;68;69;15;2.9815053939819336;18;0.667621374130249;0.3259611129760742;0;0;1;0;0.75;146.65986165747245;30.24447536072887
68;128;17;Pima;68;69;494;0.13201643526554108;2.718623399734497;0.04415887966752052;0.023609017953276634;242;0;8;0;0.5;0;36.855414751208734
67;128;17;Pico;67;68;18;3.1148738861083984;18;0.6793484687805176;0.33505329489707947;0;0;0;0;0.75;165.02688889922464;47.87592735582351
67;128;17;Pima;67;68;416;0.1382674127817154;2.824519157409668;0.045002080500125885;0.02454211562871933;188;0;4;0;0.5;0;18.72220731133658
66;128;17;Pico;66;67;79;0.7020002007484436;4.873417854309082;0.23862814903259277;0.10444306582212448;61;0;0;0;0.75;8.485266019828922;0
66;128;17;Pima;66;67;463;0.13368897140026093;2.796976327896118;0.044471342116594315;0.023307915776968002;225;0;4;0;0.5;0;18.348351822901236
65;128;17;Pima;65;66;287;0.11369363963603973;2.264808416366577;0.04148073121905327;0.021856555715203285;151;0;6;0;0.5;0;25.478684020124618
65;128;17;Potr;65;66;6;3.262519598007202;18;1.1496069431304932;0.4085715115070343;0;0;1;5;0.8;10.531128426828436;0
65;128;17;Pico;65;66;64;0.8648961782455444;5.515625;0.2638121247291565;0.12304255366325378;47;0;2;0;0.75;10.229935076526978;0
64;128;17;Pico;64;65;74;0.8334585428237915;5.364864826202393;0.258221834897995;0.11895575374364853;55;0;0;0;0.75;10.463154189503362;0
64;128;17;Pima;64;65;494;0.12639184296131134;2.5748987197875977;0.04332587495446205;0.023496413603425026;229;0;4;0;0.5;0;16.920994591007542
63;128;17;Pima;63;64;237;0.1407715231180191;2.7932488918304443;0.044986292719841;0.02535936050117016;117;0;3;0;0.5;0;12.652850129709993
63;128;17;Pico;63;64;65;0.9139338731765747;5.7076921463012695;0.27113837003707886;0.12729863822460175;47;0;0;0;0.75;13.3717064011847;0
62;128;17;Pima;62;63;456;0.136283278465271;2.6776316165924072;0.04439069330692291;0.02540440857410431;206;0;4;0;0.5;0;16.83807649393322
62;128;17;Pico;62;63;72;0.6869141459465027;4.777777671813965;0.2354530245065689;0.10254561901092529;56;0;0;0;0.75;7.237628859460928;0
61;128;17;Pima;61;62;249;0.1323792040348053;2.546184778213501;0.043741147965192795;0.024822277948260307;120;0;2;0;0.5;0;8.516208116707219
61;128;17;Pico;61;62;73;0.8171297311782837;5.191781044006348;0.2539721131324768;0.11075600236654282;55;0;0;0;0.75;9.843261730245214;0
60;128;17;Pima;60;61;269;0.12701550126075745;2.5390334129333496;0.04351571947336197;0.02405261993408203;129;0;3;0;0.5;0;14.041655551086734
60;128;17;Pico;60;61;76;0.7945060729980469;5.25;0.2530822455883026;0.10694953054189682;57;0;0;0;0.75;12.026320906531373;0
59;128;17;Pima;59;60;287;0.12404988706111908;2.4634146690368652;0.042813852429389954;0.023714857175946236;140;0;3;0;0.5;0;14.041655551086734
59;128;17;Pico;59;60;83;0.7441908121109009;4.891566276550293;0.24219800531864166;0.11067140102386475;64;0;0;0;0.75;9.881472553181267;0
58;128;17;Pico;58;59;57;0.8749175667762756;5.771929740905762;0.26872995495796204;0.1254512220621109;42;0;1;0;0.75;12.44065661413009;0
58;128;17;Pima;58;59;307;0.12681154906749725;2.4755699634552;0.04301292821764946;0.025108428671956062;145;0;4;0;0.5;0;18.50688926636608
57;128;17;Pima;57;58;358;0.11721615493297577;2.4078211784362793;0.04250592365860939;0.021569019183516502;159;0;2;0;0.5;0;9.17668678108125
57;128;17;Pico;57;58;44;1.1883238554000854;7.568181991577148;0.3282496929168701;0.14246749877929688;27;0;0;0;0.75;23.190461417625176;0
56;128;17;Pico;56;57;53;0.8832287192344666;6.132075309753418;0.2771535813808441;0.124843068420887;37;0;0;0;0.75;12.029930641555138;0
56;128;17;Pima;56;57;433;0.13001444935798645;2.7921478748321533;0.04419418051838875;0.02314072661101818;203;0;5;0;0.5;0;22.86636361387545
55;128;17;Pico;55;56;76;0.6414163708686829;4.3552632331848145;0.22315530478954315;0.10385211557149887;62;0;2;0;0.75;6.0234399453910665;0
55;128;17;Pima;55;56;226;0.13207629323005676;2.7964601516723633;0.0445186085999012;0.02374756708741188;92;0;0;0;0.5;0;0
54;128;17;Pima;54;55;294;0.10569285601377487;2.4285714626312256;0.041516855359077454;0.01727408729493618;133;0;4;0;0.5;0;16.992525553005137
54;128;17;Potr;54;55;13;3.2598659992218018;18;1.1581910848617554;0.3267519772052765;0;0;0;1;0.8;24.596342760998386;4.595472473855492
54;128;17;Pico;54;55;18;2.246436834335327;18;0.613842248916626;0.20658928155899048;0;0;0;0;0.75;141.1105776234558;34.179188507305895
53;128;17;Pico;53;54;17;2.225188732147217;18;0.6142604351043701;0.19038502871990204;0;0;0;0;0.75;116.93251180313808;39.38876642563128
53;128;17;Potr;53;54;14;3.3892574310302734;18;1.1756842136383057;0.3349403738975525;0;0;0;1;0.8;24.28834012864519;7.05733780542716
53;128;17;Pima;53;54;512;0.1277335286140442;3.134765625;0.0449858084321022;0.019019711762666702;220;0;2;0;0.5;0;9.19518389773029
52;128;17;Potr;52;53;32;3.4168713092803955;18;1.1753652095794678;0.33484938740730286;0;0;0;3;0.8;63.39498339556324;10.538840057509502
52;128;17;Pima;52;53;492;0.1168779507279396;2.804877996444702;0.04322081431746483;0.018821561709046364;216;0;9;0;0.5;0;38.02493705872
52;128;17;Pico;52;53;17;2.1694095134735107;18;0.6080561280250549;0.1750885546207428;0;0;0;0;0.75;121.17688739438644;21.694470027191013
51;128;17;Pima;51;52;625;0.14432378113269806;3.671999931335449;0.04772144928574562;0.020673636347055435;254;0;3;0;0.5;0;14.041655551086734
51;128;17;Pico;51;52;18;2.1103901863098145;18;0.5995797514915466;0.2016735076904297;0;0;0;0;0.75;119.53512074310862;48.637310039914965
50;128;17;Pima;50;51;426;0.11937784403562546;2.823943614959717;0.04361248388886452;0.019078342244029045;181;0;7;0;0.5;0;30.711136751350857
50;128;17;Potr;50;51;11;3.4282686710357666;18;1.1742252111434937;0.35227566957473755;0;0;0;5;0.8;20.30555372216712;0
50;128;17;Pico;50;51;17;2.4443206787109375;18;0.630863606929779;0.24522200226783752;0;0;0;0;0.75;127.73030680767471;39.08475762998359
49;128;17;Pico;49;50;15;2.3174660205841064;18;0.6165488362312317;0.22447678446769714;0;0;0;0;0.75;93.77754025958498;33.664613589035554
49;128;17;Pima;49;50;479;0.13265830278396606;3.242171287536621;0.04556912183761597;0.01947679929435253;191;0;6;0;0.5;0;25.825454541429718
48;128;17;Potr;48;49;14;3.4005534648895264;18;1.1730815172195435;0.35176342725753784;0;0;0;2;0.8;27.820893669803702;3.286616978676075
48;128;17;Pico;48;49;18;2.4876186847686768;18;0.6321938037872314;0.25920575857162476;0;0;0;0;0.75;143.11838649602672;45.124974209043266
48;128;17;Pima;48;49;299;0.10615019500255585;2.4347825050354004;0.04166099801659584;0.017964549362659454;127;0;2;0;0.5;0;9.36110365566829
47;128;17;Pima;47;48;254;0.11375356465578079;2.7165353298187256;0.04289022088050842;0.017847614362835884;107;0;4;0;0.5;0;18.37212898014053
47;128;17;Pico;47;48;16;2.561084747314453;18;0.6366417407989502;0.2628326714038849;0;0;1;0;0.75;144.96975497386055;47.24512595538593
46;128;17;Pico;46;47;18;2.35939884185791;18;0.6198574900627136;0.24765311181545258;0;0;0;0;0.75;122.99390280411109;52.80703808418997
46;128;17;Pima;46;47;573;0.15293388068675995;3.5724258422851562;0.04822317510843277;0.022174974903464317;254;0;8;0;0.5;0;34.29701129740705
45;128;17;Pico;45;46;16;2.2645604610443115;18;0.6145345568656921;0.2122519165277481;0;0;0;0;0.75;130.40369650879583;26.21719299194639
45;128;17;Pima;45;46;420;0.12421894818544388;2.90238094329834;0.044309623539447784;0.018507037311792374;181;0;3;0;0.5;0;12.63479544833335
44;128;17;Pima;44;45;325;0.10735512524843216;2.4461538791656494;0.04182561859488487;0.01766687072813511;147;0;4;0;0.5;0;18.72220731133658
44;128;17;Pico;44;45;17;2.326218605041504;18;0.617828905582428;0.22437362372875214;0;0;0;0;0.75;136.55142974480916;24.002695609690957
43;128;17;Potr;43;44;9;3.6358566284179688;18;1.1952309608459473;0.36976659297943115;0;0;0;4;0.8;18.566451750766866;0
43;128;17;Pima;43;44;470;0.1447349488735199;3.378723382949829;0.04714951291680336;0.020996971055865288;201;0;6;0;0.5;0;25.197612110093694
43;128;17;Pico;43;44;14;2.552039623260498;18;0.6399717926979065;0.25151824951171875;0;0;0;0;0.75;107.48036229605253;33.812861803318015
42;128;17;Pico;42;43;17;2.2733376026153564;18;0.6101839542388916;0.24194905161857605;0;0;0;0;0.75;138.39649135951856;27.192814036422288
42;128;17;Potr;42;43;11;3.5466973781585693;18;1.1869544982910156;0.3672061264514923;0;0;0;1;0.8;20.798032719157938;4.015007580106596
42;128;17;Pima;42;43;324;0.10493291169404984;2.354938268661499;0.04128437116742134;0.017732055857777596;142;0;2;0;0.5;0;8.439854968105498
41;128;17;Pima;41;42;573;0.16344259679317474;3.9808027744293213;0.05028129369020462;0.02176196500658989;210;0;10;0;0.5;0;43.41120939462513
41;128;17;Pico;41;42;14;2.6199018955230713;18;0.642837643623352;0.27171042561531067;0;0;0;0;0.75;119.9626663588293;27.755466042663922
40;128;17;Potr;40;41;7;3.772545099258423;18;1.2089546918869019;0.3759930431842804;0;0;0;6;0.8;11.657288326075108;0
40;128;17;Pico;40;41;14;2.3553197383880615;18;0.6203875541687012;0.26240232586860657;0;0;1;0;0.75;93.35032843541927;32.77262042504934
40;128;17;Pima;40;41;536;0.1351255625486374;3.222014904022217;0.04592849314212799;0.020641224458813667;211;0;6;0;0.5;0;25.658106468540428
39;128;17;Pima;39;40;536;0.15414921939373016;3.6007461547851562;0.04839598387479782;0.021931201219558716;214;0;3;0;0.5;0;12.63009745363015
39;128;17;Pico;39;40;18;2.6110315322875977;18;0.6426975727081299;0.2761083245277405;0;0;0;0;0.75;138.47713993695643;42.40019170421111
38;128;17;Pico;38;39;17;2.579049587249756;18;0.6429851651191711;0.2473737746477127;0;0;0;0;0.75;138.19239970078314;43.333871344382175
38;128;17;Pima;38;39;603;0.15556181967258453;3.72139310836792;0.048769425600767136;0.0230865441262722;226;0;4;0;0.5;0;17.09457953027928
37;128;17;Pima;37;38;488;0.14419832825660706;3.2909836769104004;0.046954184770584106;0.020851120352745056;219;0;5;0;0.5;0;22.880321496408307
37;128;17;Pico;37;38;18;2.5420494079589844;18;0.6359667181968689;0.27529218792915344;0;0;0;0;0.75;151.26637352098038;44.67940624266966
37;128;17;Potr;37;38;6;3.327134847640991;18;1.1635164022445679;0.37554121017456055;0;0;0;4;0.8;11.65356382067414;0
36;128;17;Potr;36;37;7;3.432210683822632;18;1.1764795780181885;0.3797254264354706;0;0;0;2;0.8;10.63137061350063;3.8524071884617967
36;128;17;Pico;36;37;20;2.487880229949951;18;0.6317488551139832;0.2616853415966034;0;0;0;0;0.75;156.5025060004994;43.55096987810573
36;128;17;Pima;36;37;545;0.14840862154960632;3.504587173461914;0.0476299412548542;0.022456135600805283;220;0;3;0;0.5;0;13.855005233952255
35;128;17;Pima;35;36;463;0.1476791948080063;3.3542115688323975;0.04733552783727646;0.022256391122937202;189;0;3;0;0.5;0;12.597616045682065
35;128;17;Pico;35;36;16;2.486964464187622;18;0.6339480876922607;0.2333991527557373;0;0;0;0;0.75;124.78092765987864;40.95289878755316
34;128;17;Pico;34;35;18;2.5650041103363037;18;0.6376041769981384;0.2581086754798889;0;0;0;0;0.75;148.72522705191477;39.107586516388906
34;128;17;Pima;34;35;385;0.13041138648986816;2.9038960933685303;0.04467332363128662;0.02167615108191967;164;0;3;0;0.5;0;13.558640766293372
33;128;17;Pima;33;34;233;0.12420167028903961;2.6952788829803467;0.04352666437625885;0.02307172864675522;95;0;2;0;0.5;0;8.404186194504947
33;128;17;Pico;33;34;16;2.9562015533447266;18;0.6683601140975952;0.3143562078475952;0;0;0;0;0.75;136.8998152604517;54.823494989822116
32;128;17;Pima;32;33;189;0.2095983773469925;4.873015880584717;0.05680020526051521;0.027495432645082474;1;0;5;0;0.5;0;22.710539528936906
32;128;17;Pico;32;33;19;2.747445821762085;18;0.6537853479385376;0.2687610387802124;0;0;0;0;0.75;169.82713916055278;43.322000285824146
31;128;17;Pico;31;32;19;2.796149492263794;18;0.6564010977745056;0.31364473700523376;0;0;0;0;0.75;156.9399280065934;49.34452744922038
31;128;17;Pima;31;32;243;0.12641018629074097;2.646090507507324;0.04361995309591293;0.0238279290497303;99;0;3;0;0.5;0;13.54177696536896
30;128;17;Pico;30;31;18;2.7280192375183105;18;0.6502649784088135;0.31012284755706787;0;0;1;0;0.75;145.99459570442545;47.92520347411982
30;128;17;Pima;30;31;600;0.1608290821313858;3.448333263397217;0.048423510044813156;0.024901974946260452;271;0;5;0;0.5;0;21.177589092044926
29;128;17;Pima;29;30;279;0.16445301473140717;3.7706093788146973;0.049840010702610016;0.023911546915769577;66;0;1;0;0.5;0;4.514546665148984
29;128;17;Pico;29;30;16;2.784796714782715;18;0.6537966132164001;0.30499112606048584;0;0;1;0;0.75;145.3584666566918;26.30140881072218
28;128;17;Pima;28;29;181;0.16047799587249756;3.6408839225769043;0.04974038153886795;0.021878061816096306;23;0;1;0;0.5;0;4.512308357532038
28;128;17;Pico;28;29;16;2.8208765983581543;18;0.657328724861145;0.31128254532814026;0;0;0;0;0.75;138.72549958664538;38.716642303132716
27;128;17;Pico;27;28;15;2.696357250213623;18;0.6467419862747192;0.30789607763290405;0;0;0;0;0.75;135.6743005347957;32.36061414110764
27;128;17;Pima;27;28;191;0.14748801290988922;3.2827224731445312;0.047452207654714584;0.023406462743878365;43;0;0;0;0.5;0;0
26;128;17;Pima;26;27;476;0.11890582740306854;2.6533613204956055;0.04280923306941986;0.02153600938618183;218;0;6;0;0.5;0;27.560773597476654
26;128;17;Pico;26;27;17;2.694007158279419;18;0.6453425884246826;0.30200424790382385;0;0;0;0;0.75;133.45663434012297;39.72985336026387
25;128;17;Pico;25;26;17;2.5408003330230713;18;0.6331047415733337;0.2667827904224396;0;0;0;0;0.75;138.26777155608562;31.73186280566531
25;128;17;Pima;25;26;337;0.11177682131528854;2.4629080295562744;0.0418107733130455;0.019839677959680557;148;0;3;0;0.5;0;13.5702860167787
24;128;17;Pima;24;25;482;0.1506892740726471;3.3215768337249756;0.047263551503419876;0.024037182331085205;213;0;6;0;0.5;0;25.43293873769803
24;128;17;Pico;24;25;16;2.5374786853790283;18;0.6354923248291016;0.2689063847064972;0;0;0;0;0.75;140.79250627183683;34.3790532948734
23;128;17;Pico;23;24;20;2.5622518062591553;18;0.637625515460968;0.28663039207458496;0;0;0;0;0.75;161.51814306453264;44.65230206836719
23;128;17;Pima;23;24;473;0.1447145789861679;3.2304439544677734;0.04651398956775665;0.023909635841846466;203;0;1;0;0.5;0;4.680551827834145
22;128;17;Pico;22;23;17;2.7563531398773193;18;0.6506401300430298;0.2936469614505768;0;0;0;0;0.75;139.89557228957102;30.798763328978787
22;128;17;Pima;22;23;422;0.141530841588974;3.0142180919647217;0.04582379385828972;0.023509036749601364;183;0;6;0;0.5;0;25.43926407468558
21;128;17;Pico;21;22;16;2.913015365600586;18;0.6648309826850891;0.31772276759147644;0;0;0;0;0.75;131.25110258227792;34.833066057884146
21;128;17;Pima;21;22;440;0.13096967339515686;2.784090995788574;0.044312745332717896;0.022440610453486443;183;0;2;0;0.5;0;9.179059265581492
20;128;17;Pico;20;21;18;2.6583216190338135;18;0.6437889933586121;0.3076688051223755;0;0;0;0;0.75;154.9001834164466;48.474009165188086
20;128;17;Pima;20;21;458;0.1293771117925644;2.7336244583129883;0.04404174163937569;0.023065414279699326;211;0;8;0;0.5;0;36.71623747024759
19;128;17;Pico;19;20;16;2.897937297821045;18;0.6645244359970093;0.3132237195968628;0;0;0;0;0.75;134.5024122257706;43.787442733038375
19;128;17;Pima;19;20;442;0.15043555200099945;3.2624435424804688;0.047169528901576996;0.024215104058384895;180;0;4;0;0.5;0;18.532894124516645
18;128;17;Pico;18;19;18;2.652099609375;18;0.6414436101913452;0.2897489070892334;0;0;1;0;0.75;148.41858278695582;51.507763120929305
18;128;17;Pima;18;19;400;0.13590975105762482;2.9175000190734863;0.044956889003515244;0.023459801450371742;179;0;5;0;0.5;0;23.03289931875679
17;128;17;Pima;17;18;313;0.12170910835266113;2.5047922134399414;0.042832646518945694;0.022401072084903717;131;0;2;0;0.5;0;9.36110365566829
17;128;17;Pico;17;18;16;2.5367963314056396;18;0.6314511895179749;0.28595417737960815;0;0;0;0;0.75;114.01423120946257;38.959835465273095
16;128;17;Pima;16;17;613;0.1762302815914154;3.9265904426574707;0.0508405975997448;0.02656552940607071;246;0;7;0;0.5;0;29.42736386491397
16;128;17;Pico;16;17;15;2.862618923187256;18;0.6588868498802185;0.31476375460624695;0;0;1;0;0.75;112.93236455611057;45.60605976630823
15;128;17;Pima;15;16;393;0.13726668059825897;3.0814249515533447;0.04556203633546829;0.022681372240185738;157;0;6;0;0.5;0;28.08331083183628
15;128;17;Pico;15;16;16;2.8370420932769775;18;0.6576066017150879;0.29584643244743347;0;0;0;0;0.75;146.92776728106713;34.953146561194984
14;128;17;Pima;14;15;411;0.13529162108898163;2.924574136734009;0.04506346583366394;0.023631339892745018;165;0;2;0;0.5;0;9.183061574991573
14;128;17;Pico;14;15;16;2.965285301208496;18;0.6712705492973328;0.32226911187171936;0;0;0;0;0.75;141.173871017225;41.28023333482315
13;128;17;Pico;13;14;15;3.1216506958007812;18;0.6821168065071106;0.3282979428768158;0;0;0;0;0.75;129.31827683510204;51.58615844940219
13;128;17;Pima;13;14;298;0.11868685483932495;2.5100672245025635;0.04269403591752052;0.022167252376675606;121;0;3;0;0.5;0;13.696948017617359
12;128;17;Pima;12;13;256;0.12299421429634094;2.6015625;0.04320039600133896;0.023983074352145195;103;0;1;0;0.5;0;4.680551827834145
12;128;17;Pico;12;13;17;2.818997383117676;18;0.6584116220474243;0.30290794372558594;0;0;1;0;0.75;144.13587730641314;35.71499834146487
11;128;17;Pima;11;12;228;0.12585482001304626;2.561403512954712;0.043204691261053085;0.0224599726498127;113;0;4;0;0.5;0;16.826768693680073
11;128;17;Pico;11;12;18;2.6538984775543213;18;0.6441924571990967;0.2920064926147461;0;0;0;0;0.75;161.05723399593396;35.714391784973394
10;128;17;Pima;10;11;476;0.1476585865020752;3.3109242916107178;0.046849850565195084;0.024799004197120667;177;0;2;0;0.5;0;9.18822332266788
10;128;17;Pico;10;11;17;2.5057122707366943;18;0.6299692988395691;0.30153903365135193;0;0;0;0;0.75;133.76823511329533;51.23044074887301
9;128;17;Pico;9;10;18;2.6376469135284424;18;0.643166184425354;0.2922039031982422;0;0;0;0;0.75;153.95174569748255;42.96106898791507
9;128;17;Pima;9;10;494;0.14960803091526031;3.3360323905944824;0.04717658832669258;0.023608455434441566;189;0;3;0;0.5;0;14.041655551086734
8;128;17;Potr;8;9;43;3.051316738128662;18;1.1323477029800415;0.3390663266181946;0;0;1;2;0.8;77.7081459814242;18.3779903531482
8;128;17;Pico;8;9;17;2.4380130767822266;18;0.6280003190040588;0.24912488460540771;0;0;0;0;0.75;139.10225970803754;35.39691722761711
8;128;17;Pima;8;9;274;0.11313994228839874;2.4598541259765625;0.042054545134305954;0.021398399025201797;114;0;3;0;0.5;0;12.605531404104488
7;128;17;Pima;7;8;395;0.13646098971366882;3.1189873218536377;0.04537879303097725;0.023427076637744904;151;0;1;0;0.5;0;4.680551827834145
7;128;17;Potr;7;8;17;3.367475748062134;18;1.1650489568710327;0.3569886386394501;0;0;0;0;0.8;34.605850802584825;8.182056225867708
7;128;17;Bene;7;8;1;2.699033260345459;18;1.0627743005752563;0.540427565574646;0;0;0;0;0.55;7.774960695067318;4.524576427207764
7;128;17;Pico;7;8;17;2.5545928478240967;18;0.6366598606109619;0.26919159293174744;0;0;0;0;0.75;117.38670465075032;52.606762114959764
6;128;17;Pima;6;7;530;0.16713827848434448;3.7698113918304443;0.04958387836813927;0.025768781080842018;201;0;4;0;0.5;0;18.541712233282915
6;128;17;Pico;6;7;15;2.4450724124908447;18;0.6246517896652222;0.2961234152317047;0;0;0;0;0.75;103.64331304444309;49.768186857018655
5;128;17;Pico;5;6;14;2.8911209106445312;18;0.6634137034416199;0.3150171935558319;0;0;0;0;0.75;119.42705237854692;35.60619313622068
5;128;17;Pima;5;6;384;0.13801170885562897;3.1015625;0.0456913597881794;0.02175487019121647;155;0;5;0;0.5;0;22.904844514713393
4;128;17;Pico;4;5;17;2.5293478965759277;18;0.6358445882797241;0.2747177183628082;0;0;0;0;0.75;145.8303780720083;37.084596388247355
4;128;17;Pima;4;5;392;0.13824954628944397;3.0969388484954834;0.04562556371092796;0.023462845012545586;146;0;0;0;0.5;0;0
